track_name,track_add_date,track_add_time,multiple_artists_bool,name_of_artists,album_name,album_release_date,album_release_date_precision,number_of_tracks_in_album,position_in_playlist,track_duration_ms,track_popularity,track_explicit,images_path,data_collection_date
"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-19,09:26:52,False,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,day,1,19,222369,87,False,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,2023-07-19
Like Crazy,2023-07-19,09:26:52,False,['Jimin'],FACE,2023-03-24,day,6,20,212241,96,False,./images/like_crazy_jimin.jpg,2023-07-19
I Wanna Be Yours,2023-07-19,09:26:52,False,['Arctic Monkeys'],AM,2013-09-09,day,12,21,183956,96,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-07-19
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2023-07-19,09:26:52,True,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),2023-06-02,day,1,22,215466,91,True,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,2023-07-19
Calm Down (with Selena Gomez),2023-07-19,09:26:52,True,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,2023-04-27,day,22,23,239317,84,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-07-19
LADY GAGA,2023-07-19,09:26:52,True,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,2023-06-29,day,17,24,212878,93,True,./images/lady_gaga_peso_pluma.jpg,2023-07-19
I Can See You (Taylor’s Version) (From The Vault),2023-07-19,09:26:52,False,['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,day,22,25,273186,93,False,./images/i_can_see_you_taylors_version_from_the_vault_taylor_swift.jpg,2023-07-19
"Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-07-19,09:26:52,True,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-06-01,day,1,26,188361,97,True,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,2023-07-19
MOJABI GHOST,2023-07-19,09:26:52,True,"['Tainy', 'Bad Bunny']",DATA,2023-06-29,day,19,27,232131,93,True,./images/mojabi_ghost_tainy.jpg,2023-07-19
SABOR FRESA,2023-07-19,09:26:52,False,['Fuerza Regida'],SABOR FRESA,2023-06-22,day,1,28,156500,94,True,./images/sabor_fresa_fuerza_regida.jpg,2023-07-19
Dance The Night (From Barbie The Album),2023-07-19,09:26:52,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,29,176579,94,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-07-19
Last Night,2023-07-19,09:26:52,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,30,163854,90,True,./images/last_night_morgan_wallen.jpg,2023-07-19
Creepin' (with The Weeknd & 21 Savage),2023-07-19,09:26:52,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,31,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-07-19
Anti-Hero,2023-07-19,09:26:52,False,['Taylor Swift'],Midnights,2022-10-21,day,13,32,200690,95,False,./images/antihero_taylor_swift.jpg,2023-07-19
Rush,2023-07-19,09:26:52,False,['Troye Sivan'],Rush,2023-07-13,day,1,33,156391,84,True,./images/rush_troye_sivan.jpg,2023-07-19
TQG,2023-07-19,09:26:52,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,34,197933,95,True,./images/tqg_karol_g.jpg,2023-07-19
Style,2023-07-19,09:26:52,False,['Taylor Swift'],1989,2014-10-27,day,13,35,231000,84,False,./images/style_taylor_swift.jpg,2023-07-19
Blank Space,2023-07-19,09:26:52,False,['Taylor Swift'],1989,2014-10-27,day,13,36,231826,84,False,./images/blank_space_taylor_swift.jpg,2023-07-19
Los del Espacio,2023-07-19,09:26:52,True,"['LIT killah', 'Tiago PZK', 'Maria Becerra', 'Duki', 'Emilia', 'Rusherking', 'Big One', 'FMK']",Los del Espacio,2023-06-01,day,1,37,338000,95,False,./images/los_del_espacio_lit_killah.jpg,2023-07-19
See You Again (feat. Kali Uchis),2023-07-19,09:26:52,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,38,180386,95,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-07-19
TULUM,2023-07-19,09:26:52,True,"['Peso Pluma', 'Grupo Frontera']",GÉNESIS,2023-06-29,day,17,39,209415,91,True,./images/tulum_peso_pluma.jpg,2023-07-19
Sunflower - Spider-Man: Into the Spider-Verse,2023-07-19,09:26:52,True,"['Post Malone', 'Swae Lee']",Hollywood's Bleeding,2019-09-06,day,17,40,157560,89,False,./images/sunflower_spiderman_into_the_spiderverse_post_malone.jpg,2023-07-19
El Azul,2023-07-19,09:26:52,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,41,187225,95,False,./images/el_azul_junior_h.jpg,2023-07-19
I'm Good (Blue),2023-07-19,09:26:52,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,42,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-07-19
Frágil,2023-07-19,09:26:52,True,"['Yahritza Y Su Esencia', 'Grupo Frontera']",Frágil,2023-04-07,day,1,43,160517,94,False,./images/frgil_yahritza_y_su_esencia.jpg,2023-07-19
TQM,2023-07-19,09:26:52,False,['Fuerza Regida'],TQM,2023-05-19,day,1,44,158965,95,True,./images/tqm_fuerza_regida.jpg,2023-07-19
Barbie World (with Aqua) [From Barbie The Album],2023-07-19,09:26:52,True,"['Nicki Minaj', 'Ice Spice', 'Aqua']",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,day,1,45,109750,91,True,./images/barbie_world_with_aqua_from_barbie_the_album_nicki_minaj.jpg,2023-07-19
Angels Like You,2023-07-19,09:26:52,False,['Miley Cyrus'],Plastic Hearts,2020-11-27,day,15,46,196453,95,False,./images/angels_like_you_miley_cyrus.jpg,2023-07-19
I Ain't Worried,2023-07-19,09:26:52,False,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,day,1,47,148485,95,False,./images/i_aint_worried_onerepublic.jpg,2023-07-19
Die For You,2023-07-19,09:26:52,False,['The Weeknd'],Starboy,2016-11-24,day,18,48,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-07-19
Dial Drunk (with Post Malone),2023-07-19,09:26:52,True,"['Noah Kahan', 'Post Malone']",Dial Drunk (with Post Malone),2023-07-18,day,1,49,213817,0,True,./images/dial_drunk_with_post_malone_noah_kahan.jpg,2023-07-19
Starboy,2023-07-19,09:26:52,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,50,230453,94,True,./images/starboy_the_weeknd.jpg,2023-07-19
Seven (feat. Latto) (Explicit Ver.),2023-07-20,09:13:30,True,"['Jung Kook', 'Latto']",Seven (feat. Latto),2023-07-14,day,3,1,184400,96,True,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,2023-07-20
LALA,2023-07-20,09:13:30,False,['Myke Towers'],LA VIDA ES UNA,2023-03-23,day,23,2,197920,97,True,./images/lala_myke_towers.jpg,2023-07-20
vampire,2023-07-20,09:13:30,False,['Olivia Rodrigo'],vampire,2023-06-30,day,1,3,219724,98,True,./images/vampire_olivia_rodrigo.jpg,2023-07-20
Cruel Summer,2023-07-20,09:13:30,False,['Taylor Swift'],Lover,2019-08-23,day,18,4,178426,100,False,./images/cruel_summer_taylor_swift.jpg,2023-07-20
Sprinter,2023-07-20,09:13:30,True,"['Dave', 'Central Cee']",Sprinter,2023-06-01,day,1,5,229133,97,True,./images/sprinter_dave.jpg,2023-07-20
fukumean,2023-07-20,09:13:30,False,['Gunna'],a Gift & a Curse,2023-06-16,day,15,6,125040,95,True,./images/fukumean_gunna.jpg,2023-07-20
Columbia,2023-07-20,09:13:30,False,['Quevedo'],Columbia,2023-07-07,day,1,7,186000,93,False,./images/columbia_quevedo.jpg,2023-07-20
WHERE SHE GOES,2023-07-20,09:13:30,False,['Bad Bunny'],WHERE SHE GOES,2023-05-18,day,1,8,231704,99,True,./images/where_she_goes_bad_bunny.jpg,2023-07-20
Ella Baila Sola,2023-07-20,09:13:30,True,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,2023-04-28,day,16,9,165671,93,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-07-20
La Bebe - Remix,2023-07-20,09:13:30,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,10,234352,99,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-07-20
Super Shy,2023-07-20,09:13:30,False,['NewJeans'],NewJeans 'Super Shy',2023-07-07,day,2,11,154666,93,False,./images/super_shy_newjeans.jpg,2023-07-20
Daylight,2023-07-20,09:13:30,False,['David Kushner'],Daylight,2023-04-14,day,1,12,212953,98,False,./images/daylight_david_kushner.jpg,2023-07-20
Flowers,2023-07-20,09:13:30,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,13,200600,90,False,./images/flowers_miley_cyrus.jpg,2023-07-20
un x100to,2023-07-20,09:13:30,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,14,194563,99,False,./images/un_x100to_grupo_frontera.jpg,2023-07-20
As It Was,2023-07-20,09:13:30,False,['Harry Styles'],Harry's House,2022-05-20,day,13,15,167303,94,False,./images/as_it_was_harry_styles.jpg,2023-07-20
Kill Bill,2023-07-20,09:13:30,False,['SZA'],SOS,2022-12-08,day,23,16,153946,94,False,./images/kill_bill_sza.jpg,2023-07-20
Cupid - Twin Ver.,2023-07-20,09:13:30,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,17,174253,98,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-07-20
Classy 101,2023-07-20,09:13:30,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,18,195986,97,True,./images/classy_101_feid.jpg,2023-07-20
Like Crazy,2023-07-20,09:13:30,False,['Jimin'],FACE,2023-03-24,day,6,19,212241,96,False,./images/like_crazy_jimin.jpg,2023-07-20
"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-20,09:13:30,False,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,day,1,20,222369,88,False,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,2023-07-20
I Wanna Be Yours,2023-07-20,09:13:30,False,['Arctic Monkeys'],AM,2013-09-09,day,12,21,183956,96,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-07-20
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2023-07-20,09:13:30,True,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),2023-06-02,day,1,22,215466,92,True,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,2023-07-20
LADY GAGA,2023-07-20,09:13:30,True,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,2023-06-29,day,17,23,212878,93,True,./images/lady_gaga_peso_pluma.jpg,2023-07-20
Dance The Night (From Barbie The Album),2023-07-20,09:13:30,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,24,176579,94,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-07-20
Calm Down (with Selena Gomez),2023-07-20,09:13:30,True,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,2023-04-27,day,22,25,239317,84,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-07-20
SABOR FRESA,2023-07-20,09:13:30,False,['Fuerza Regida'],SABOR FRESA,2023-06-22,day,1,26,156500,94,True,./images/sabor_fresa_fuerza_regida.jpg,2023-07-20
"Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-07-20,09:13:30,True,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-06-01,day,1,27,188361,97,True,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,2023-07-20
MOJABI GHOST,2023-07-20,09:13:30,True,"['Tainy', 'Bad Bunny']",DATA,2023-06-29,day,19,28,232131,93,True,./images/mojabi_ghost_tainy.jpg,2023-07-20
Last Night,2023-07-20,09:13:30,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,29,163854,90,True,./images/last_night_morgan_wallen.jpg,2023-07-20
I Can See You (Taylor’s Version) (From The Vault),2023-07-20,09:13:30,False,['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,day,22,30,273186,93,False,./images/i_can_see_you_taylors_version_from_the_vault_taylor_swift.jpg,2023-07-20
Barbie World (with Aqua) [From Barbie The Album],2023-07-20,09:13:30,True,"['Nicki Minaj', 'Ice Spice', 'Aqua']",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,day,1,31,109750,91,True,./images/barbie_world_with_aqua_from_barbie_the_album_nicki_minaj.jpg,2023-07-20
Creepin' (with The Weeknd & 21 Savage),2023-07-20,09:13:30,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,32,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-07-20
TQG,2023-07-20,09:13:30,True,"['KAROL G', 'Shakira']",MAÑANA SERÁ BONITO,2023-02-24,day,17,33,197933,95,True,./images/tqg_karol_g.jpg,2023-07-20
Anti-Hero,2023-07-20,09:13:30,False,['Taylor Swift'],Midnights,2022-10-21,day,13,34,200690,95,False,./images/antihero_taylor_swift.jpg,2023-07-20
Frágil,2023-07-20,09:13:30,True,"['Yahritza Y Su Esencia', 'Grupo Frontera']",Frágil,2023-04-07,day,1,35,160517,94,False,./images/frgil_yahritza_y_su_esencia.jpg,2023-07-20
Los del Espacio,2023-07-20,09:13:30,True,"['LIT killah', 'Tiago PZK', 'Maria Becerra', 'Duki', 'Emilia', 'Rusherking', 'Big One', 'FMK']",Los del Espacio,2023-06-01,day,1,36,338000,95,False,./images/los_del_espacio_lit_killah.jpg,2023-07-20
Sunflower - Spider-Man: Into the Spider-Verse,2023-07-20,09:13:30,True,"['Post Malone', 'Swae Lee']",Hollywood's Bleeding,2019-09-06,day,17,37,157560,89,False,./images/sunflower_spiderman_into_the_spiderverse_post_malone.jpg,2023-07-20
Blank Space,2023-07-20,09:13:30,False,['Taylor Swift'],1989,2014-10-27,day,13,38,231826,84,False,./images/blank_space_taylor_swift.jpg,2023-07-20
Style,2023-07-20,09:13:30,False,['Taylor Swift'],1989,2014-10-27,day,13,39,231000,84,False,./images/style_taylor_swift.jpg,2023-07-20
Rush,2023-07-20,09:13:30,False,['Troye Sivan'],Rush,2023-07-13,day,1,40,156391,85,True,./images/rush_troye_sivan.jpg,2023-07-20
See You Again (feat. Kali Uchis),2023-07-20,09:13:30,True,"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,2017-07-21,day,14,41,180386,95,True,./images/see_you_again_feat_kali_uchis_tyler_the_creator.jpg,2023-07-20
TULUM,2023-07-20,09:13:30,True,"['Peso Pluma', 'Grupo Frontera']",GÉNESIS,2023-06-29,day,17,42,209415,91,True,./images/tulum_peso_pluma.jpg,2023-07-20
I'm Good (Blue),2023-07-20,09:13:30,True,"['David Guetta', 'Bebe Rexha']",I'm Good (Blue),2022-08-26,day,2,43,175238,95,True,./images/im_good_blue_david_guetta.jpg,2023-07-20
Angels Like You,2023-07-20,09:13:30,False,['Miley Cyrus'],Plastic Hearts,2020-11-27,day,15,44,196453,95,False,./images/angels_like_you_miley_cyrus.jpg,2023-07-20
TQM,2023-07-20,09:13:30,False,['Fuerza Regida'],TQM,2023-05-19,day,1,45,158965,95,True,./images/tqm_fuerza_regida.jpg,2023-07-20
I Ain't Worried,2023-07-20,09:13:30,False,['OneRepublic'],"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",2022-05-13,day,1,46,148485,95,False,./images/i_aint_worried_onerepublic.jpg,2023-07-20
El Azul,2023-07-20,09:13:30,True,"['Junior H', 'Peso Pluma']",El Azul,2023-02-10,day,1,47,187225,95,False,./images/el_azul_junior_h.jpg,2023-07-20
Die For You,2023-07-20,09:13:30,False,['The Weeknd'],Starboy,2016-11-24,day,18,48,260253,92,False,./images/die_for_you_the_weeknd.jpg,2023-07-20
Die For You (with Ariana Grande) - Remix,2023-07-20,09:13:30,True,"['The Weeknd', 'Ariana Grande']",Starboy (Deluxe),2023-03-14,day,21,49,232857,88,False,./images/die_for_you_with_ariana_grande_remix_the_weeknd.jpg,2023-07-20
Starboy,2023-07-20,09:13:30,True,"['The Weeknd', 'Daft Punk']",Starboy,2016-11-25,day,18,50,230453,94,True,./images/starboy_the_weeknd.jpg,2023-07-20
Seven (feat. Latto) (Explicit Ver.),2023-07-21,10:19:46,True,"['Jung Kook', 'Latto']",Seven (feat. Latto),2023-07-14,day,3,1,184400,96,True,./images/seven_feat_latto_explicit_ver_jung_kook.jpg,2023-07-21
LALA,2023-07-21,10:19:46,False,['Myke Towers'],LA VIDA ES UNA,2023-03-23,day,23,2,197920,98,True,./images/lala_myke_towers.jpg,2023-07-21
vampire,2023-07-21,10:19:46,False,['Olivia Rodrigo'],vampire,2023-06-30,day,1,3,219724,98,True,./images/vampire_olivia_rodrigo.jpg,2023-07-21
Cruel Summer,2023-07-21,10:19:46,False,['Taylor Swift'],Lover,2019-08-23,day,18,4,178426,100,False,./images/cruel_summer_taylor_swift.jpg,2023-07-21
Columbia,2023-07-21,10:19:46,False,['Quevedo'],Columbia,2023-07-07,day,1,5,186000,93,False,./images/columbia_quevedo.jpg,2023-07-21
Sprinter,2023-07-21,10:19:46,True,"['Dave', 'Central Cee']",Sprinter,2023-06-01,day,1,6,229133,97,True,./images/sprinter_dave.jpg,2023-07-21
fukumean,2023-07-21,10:19:46,False,['Gunna'],a Gift & a Curse,2023-06-16,day,15,7,125040,95,True,./images/fukumean_gunna.jpg,2023-07-21
WHERE SHE GOES,2023-07-21,10:19:46,False,['Bad Bunny'],WHERE SHE GOES,2023-05-18,day,1,8,231704,99,True,./images/where_she_goes_bad_bunny.jpg,2023-07-21
Ella Baila Sola,2023-07-21,10:19:46,True,"['Eslabon Armado', 'Peso Pluma']",DESVELADO,2023-04-28,day,16,9,165671,93,False,./images/ella_baila_sola_eslabon_armado.jpg,2023-07-21
La Bebe - Remix,2023-07-21,10:19:46,True,"['Yng Lvcas', 'Peso Pluma']",La Bebe (Remix),2023-03-17,day,2,10,234352,99,True,./images/la_bebe_remix_yng_lvcas.jpg,2023-07-21
Super Shy,2023-07-21,10:19:46,False,['NewJeans'],NewJeans 'Super Shy',2023-07-07,day,2,11,154666,93,False,./images/super_shy_newjeans.jpg,2023-07-21
un x100to,2023-07-21,10:19:46,True,"['Grupo Frontera', 'Bad Bunny']",un x100to,2023-04-17,day,1,12,194563,99,False,./images/un_x100to_grupo_frontera.jpg,2023-07-21
Daylight,2023-07-21,10:19:46,False,['David Kushner'],Daylight,2023-04-14,day,1,13,212953,98,False,./images/daylight_david_kushner.jpg,2023-07-21
Flowers,2023-07-21,10:19:46,False,['Miley Cyrus'],Endless Summer Vacation,2023-03-10,day,13,14,200600,90,False,./images/flowers_miley_cyrus.jpg,2023-07-21
As It Was,2023-07-21,10:19:46,False,['Harry Styles'],Harry's House,2022-05-20,day,13,15,167303,94,False,./images/as_it_was_harry_styles.jpg,2023-07-21
Kill Bill,2023-07-21,10:19:46,False,['SZA'],SOS,2022-12-08,day,23,16,153946,94,False,./images/kill_bill_sza.jpg,2023-07-21
Cupid - Twin Ver.,2023-07-21,10:19:46,False,['FIFTY FIFTY'],The Beginning: Cupid,2023-02-24,day,3,17,174253,98,False,./images/cupid_twin_ver_fifty_fifty.jpg,2023-07-21
Dance The Night (From Barbie The Album),2023-07-21,10:19:46,False,['Dua Lipa'],Dance The Night (From Barbie The Album),2023-05-25,day,1,18,176579,94,False,./images/dance_the_night_from_barbie_the_album_dua_lipa.jpg,2023-07-21
Classy 101,2023-07-21,10:19:46,True,"['Feid', 'Young Miko']",Classy 101,2023-03-31,day,1,19,195986,97,True,./images/classy_101_feid.jpg,2023-07-21
"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-21,10:19:46,False,['Billie Eilish'],"What Was I Made For? [From The Motion Picture ""Barbie""]",2023-07-13,day,1,20,222369,89,False,./images/what_was_i_made_for_from_the_motion_picture_barbie_billie_eilish.jpg,2023-07-21
Barbie World (with Aqua) [From Barbie The Album],2023-07-21,10:19:46,True,"['Nicki Minaj', 'Ice Spice', 'Aqua']",Barbie World (with Aqua) [From Barbie The Album],2023-06-23,day,1,21,109750,91,True,./images/barbie_world_with_aqua_from_barbie_the_album_nicki_minaj.jpg,2023-07-21
Like Crazy,2023-07-21,10:19:46,False,['Jimin'],FACE,2023-03-24,day,6,22,212241,96,False,./images/like_crazy_jimin.jpg,2023-07-21
LADY GAGA,2023-07-21,10:19:46,True,"['Peso Pluma', 'Gabito Ballesteros', 'Junior H']",GÉNESIS,2023-06-29,day,17,23,212878,93,True,./images/lady_gaga_peso_pluma.jpg,2023-07-21
Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,2023-07-21,10:19:46,True,"['The Weeknd', 'Playboi Carti', 'Madonna']",Popular (Music from the HBO Original Series),2023-06-02,day,1,24,215466,92,True,./images/popular_with_playboi_carti_madonna_music_from_the_hbo_original_series_the_weeknd.jpg,2023-07-21
I Wanna Be Yours,2023-07-21,10:19:46,False,['Arctic Monkeys'],AM,2013-09-09,day,12,25,183956,96,False,./images/i_wanna_be_yours_arctic_monkeys.jpg,2023-07-21
MOJABI GHOST,2023-07-21,10:19:46,True,"['Tainy', 'Bad Bunny']",DATA,2023-06-29,day,19,26,232131,93,True,./images/mojabi_ghost_tainy.jpg,2023-07-21
SABOR FRESA,2023-07-21,10:19:46,False,['Fuerza Regida'],SABOR FRESA,2023-06-22,day,1,27,156500,94,True,./images/sabor_fresa_fuerza_regida.jpg,2023-07-21
Calm Down (with Selena Gomez),2023-07-21,10:19:46,True,"['Rema', 'Selena Gomez']",Rave & Roses Ultra,2023-04-27,day,22,28,239317,83,False,./images/calm_down_with_selena_gomez_rema.jpg,2023-07-21
Last Night,2023-07-21,10:19:46,False,['Morgan Wallen'],One Thing At A Time,2023-03-03,day,36,29,163854,90,True,./images/last_night_morgan_wallen.jpg,2023-07-21
"Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-07-21,10:19:46,True,"['Bizarrap', 'Peso Pluma']","Peso Pluma: Bzrp Music Sessions, Vol. 55",2023-06-01,day,1,30,188361,97,True,./images/peso_pluma_bzrp_music_sessions_vol_55_bizarrap.jpg,2023-07-21
I Can See You (Taylor’s Version) (From The Vault),2023-07-21,10:19:46,False,['Taylor Swift'],Speak Now (Taylor's Version),2023-07-07,day,22,31,273186,93,False,./images/i_can_see_you_taylors_version_from_the_vault_taylor_swift.jpg,2023-07-21
Rush,2023-07-21,10:19:46,False,['Troye Sivan'],Rush,2023-07-13,day,1,32,156391,86,True,./images/rush_troye_sivan.jpg,2023-07-21
TULUM,2023-07-21,10:19:46,True,"['Peso Pluma', 'Grupo Frontera']",GÉNESIS,2023-06-29,day,17,33,209415,91,True,./images/tulum_peso_pluma.jpg,2023-07-21
Creepin' (with The Weeknd & 21 Savage),2023-07-21,10:19:46,True,"['Metro Boomin', 'The Weeknd', '21 Savage']",HEROES & VILLAINS,2022-12-02,day,15,34,221520,96,True,./images/creepin_with_the_weeknd_21_savage_metro_boomin.jpg,2023-07-21
Anti-Hero,2023-07-21,10:19:46,False,['Taylor Swift'],Midnights,2022-10-21,day,13,35,200690,95,False,./images/antihero_taylor_swift.jpg,2023-07-21
